market,category,split,array_index,history_start,origin_week,forecast_origin,target_start,target_end,dataset_version,dataset_status
KR,cultural_heritage,test,349,2024-05-12,2025-05-04,2025-05-11 00:00:00+00:00,2025-05-11,2025-07-27,demand-v2-provisional,provisional
KR,cultural_heritage,test,350,2024-05-19,2025-05-11,2025-05-18 00:00:00+00:00,2025-05-18,2025-08-03,demand-v2-provisional,provisional
KR,cultural_heritage,test,351,2024-05-26,2025-05-18,2025-05-25 00:00:00+00:00,2025-05-25,2025-08-10,demand-v2-provisional,provisional
KR,cultural_heritage,test,352,2024-06-02,2025-05-25,2025-06-01 00:00:00+00:00,2025-06-01,2025-08-17,demand-v2-provisional,provisional
KR,cultural_heritage,test,353,2024-06-09,2025-06-01,2025-06-08 00:00:00+00:00,2025-06-08,2025-08-24,demand-v2-provisional,provisional
KR,cultural_heritage,test,354,2024-06-16,2025-06-08,2025-06-15 00:00:00+00:00,2025-06-15,2025-08-31,demand-v2-provisional,provisional
KR,cultural_heritage,test,355,2024-06-23,2025-06-15,2025-06-22 00:00:00+00:00,2025-06-22,2025-09-07,demand-v2-provisional,provisional
KR,cultural_heritage,test,356,2024-06-30,2025-06-22,2025-06-29 00:00:00+00:00,2025-06-29,2025-09-14,demand-v2-provisional,provisional
KR,cultural_heritage,test,357,2024-07-07,2025-06-29,2025-07-06 00:00:00+00:00,2025-07-06,2025-09-21,demand-v2-provisional,provisional
KR,cultural_heritage,test,358,2024-07-14,2025-07-06,2025-07-13 00:00:00+00:00,2025-07-13,2025-09-28,demand-v2-provisional,provisional
KR,cultural_heritage,test,359,2024-07-21,2025-07-13,2025-07-20 00:00:00+00:00,2025-07-20,2025-10-05,demand-v2-provisional,provisional
KR,cultural_heritage,test,360,2024-07-28,2025-07-20,2025-07-27 00:00:00+00:00,2025-07-27,2025-10-12,demand-v2-provisional,provisional
KR,cultural_heritage,test,361,2024-08-04,2025-07-27,2025-08-03 00:00:00+00:00,2025-08-03,2025-10-19,demand-v2-provisional,provisional
KR,cultural_heritage,test,362,2024-08-11,2025-08-03,2025-08-10 00:00:00+00:00,2025-08-10,2025-10-26,demand-v2-provisional,provisional
KR,cultural_heritage,test,363,2024-08-18,2025-08-10,2025-08-17 00:00:00+00:00,2025-08-17,2025-11-02,demand-v2-provisional,provisional
KR,cultural_heritage,test,364,2024-08-25,2025-08-17,2025-08-24 00:00:00+00:00,2025-08-24,2025-11-09,demand-v2-provisional,provisional
KR,cultural_heritage,test,365,2024-09-01,2025-08-24,2025-08-31 00:00:00+00:00,2025-08-31,2025-11-16,demand-v2-provisional,provisional
KR,cultural_heritage,test,366,2024-09-08,2025-08-31,2025-09-07 00:00:00+00:00,2025-09-07,2025-11-23,demand-v2-provisional,provisional
KR,cultural_heritage,test,367,2024-09-15,2025-09-07,2025-09-14 00:00:00+00:00,2025-09-14,2025-11-30,demand-v2-provisional,provisional
KR,cultural_heritage,test,368,2024-09-22,2025-09-14,2025-09-21 00:00:00+00:00,2025-09-21,2025-12-07,demand-v2-provisional,provisional
KR,cultural_heritage,test,369,2024-09-29,2025-09-21,2025-09-28 00:00:00+00:00,2025-09-28,2025-12-14,demand-v2-provisional,provisional
KR,cultural_heritage,test,370,2024-10-06,2025-09-28,2025-10-05 00:00:00+00:00,2025-10-05,2025-12-21,demand-v2-provisional,provisional
KR,cultural_heritage,test,371,2024-10-13,2025-10-05,2025-10-12 00:00:00+00:00,2025-10-12,2025-12-28,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2496,2014-12-28,2015-12-20,2015-12-27 00:00:00+00:00,2015-12-27,2016-03-13,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2497,2015-01-04,2015-12-27,2016-01-03 00:00:00+00:00,2016-01-03,2016-03-20,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2498,2015-01-11,2016-01-03,2016-01-10 00:00:00+00:00,2016-01-10,2016-03-27,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2499,2015-01-18,2016-01-10,2016-01-17 00:00:00+00:00,2016-01-17,2016-04-03,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2500,2015-01-25,2016-01-17,2016-01-24 00:00:00+00:00,2016-01-24,2016-04-10,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2501,2015-02-01,2016-01-24,2016-01-31 00:00:00+00:00,2016-01-31,2016-04-17,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2502,2015-02-08,2016-01-31,2016-02-07 00:00:00+00:00,2016-02-07,2016-04-24,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2503,2015-02-15,2016-02-07,2016-02-14 00:00:00+00:00,2016-02-14,2016-05-01,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2504,2015-02-22,2016-02-14,2016-02-21 00:00:00+00:00,2016-02-21,2016-05-08,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2505,2015-03-01,2016-02-21,2016-02-28 00:00:00+00:00,2016-02-28,2016-05-15,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2506,2015-03-08,2016-02-28,2016-03-06 00:00:00+00:00,2016-03-06,2016-05-22,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2507,2015-03-15,2016-03-06,2016-03-13 00:00:00+00:00,2016-03-13,2016-05-29,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2508,2015-03-22,2016-03-13,2016-03-20 00:00:00+00:00,2016-03-20,2016-06-05,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2509,2015-03-29,2016-03-20,2016-03-27 00:00:00+00:00,2016-03-27,2016-06-12,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2510,2015-04-05,2016-03-27,2016-04-03 00:00:00+00:00,2016-04-03,2016-06-19,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2511,2015-04-12,2016-04-03,2016-04-10 00:00:00+00:00,2016-04-10,2016-06-26,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2512,2015-04-19,2016-04-10,2016-04-17 00:00:00+00:00,2016-04-17,2016-07-03,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2513,2015-04-26,2016-04-17,2016-04-24 00:00:00+00:00,2016-04-24,2016-07-10,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2514,2015-05-03,2016-04-24,2016-05-01 00:00:00+00:00,2016-05-01,2016-07-17,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2515,2015-05-10,2016-05-01,2016-05-08 00:00:00+00:00,2016-05-08,2016-07-24,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2516,2015-05-17,2016-05-08,2016-05-15 00:00:00+00:00,2016-05-15,2016-07-31,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2517,2015-05-24,2016-05-15,2016-05-22 00:00:00+00:00,2016-05-22,2016-08-07,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2518,2015-05-31,2016-05-22,2016-05-29 00:00:00+00:00,2016-05-29,2016-08-14,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2519,2015-06-07,2016-05-29,2016-06-05 00:00:00+00:00,2016-06-05,2016-08-21,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2520,2015-06-14,2016-06-05,2016-06-12 00:00:00+00:00,2016-06-12,2016-08-28,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2521,2015-06-21,2016-06-12,2016-06-19 00:00:00+00:00,2016-06-19,2016-09-04,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2522,2015-06-28,2016-06-19,2016-06-26 00:00:00+00:00,2016-06-26,2016-09-11,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2523,2015-07-05,2016-06-26,2016-07-03 00:00:00+00:00,2016-07-03,2016-09-18,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2524,2015-07-12,2016-07-03,2016-07-10 00:00:00+00:00,2016-07-10,2016-09-25,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2525,2015-07-19,2016-07-10,2016-07-17 00:00:00+00:00,2016-07-17,2016-10-02,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2526,2015-07-26,2016-07-17,2016-07-24 00:00:00+00:00,2016-07-24,2016-10-09,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2527,2015-08-02,2016-07-24,2016-07-31 00:00:00+00:00,2016-07-31,2016-10-16,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2528,2015-08-09,2016-07-31,2016-08-07 00:00:00+00:00,2016-08-07,2016-10-23,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2529,2015-08-16,2016-08-07,2016-08-14 00:00:00+00:00,2016-08-14,2016-10-30,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2530,2015-08-23,2016-08-14,2016-08-21 00:00:00+00:00,2016-08-21,2016-11-06,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2531,2015-08-30,2016-08-21,2016-08-28 00:00:00+00:00,2016-08-28,2016-11-13,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2532,2015-09-06,2016-08-28,2016-09-04 00:00:00+00:00,2016-09-04,2016-11-20,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2533,2015-09-13,2016-09-04,2016-09-11 00:00:00+00:00,2016-09-11,2016-11-27,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2534,2015-09-20,2016-09-11,2016-09-18 00:00:00+00:00,2016-09-18,2016-12-04,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2535,2015-09-27,2016-09-18,2016-09-25 00:00:00+00:00,2016-09-25,2016-12-11,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2536,2015-10-04,2016-09-25,2016-10-02 00:00:00+00:00,2016-10-02,2016-12-18,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2537,2015-10-11,2016-10-02,2016-10-09 00:00:00+00:00,2016-10-09,2016-12-25,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2538,2015-10-18,2016-10-09,2016-10-16 00:00:00+00:00,2016-10-16,2017-01-01,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2539,2015-10-25,2016-10-16,2016-10-23 00:00:00+00:00,2016-10-23,2017-01-08,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2540,2015-11-01,2016-10-23,2016-10-30 00:00:00+00:00,2016-10-30,2017-01-15,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2541,2015-11-08,2016-10-30,2016-11-06 00:00:00+00:00,2016-11-06,2017-01-22,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2542,2015-11-15,2016-11-06,2016-11-13 00:00:00+00:00,2016-11-13,2017-01-29,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2543,2015-11-22,2016-11-13,2016-11-20 00:00:00+00:00,2016-11-20,2017-02-05,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2544,2015-11-29,2016-11-20,2016-11-27 00:00:00+00:00,2016-11-27,2017-02-12,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2545,2015-12-06,2016-11-27,2016-12-04 00:00:00+00:00,2016-12-04,2017-02-19,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2546,2015-12-13,2016-12-04,2016-12-11 00:00:00+00:00,2016-12-11,2017-02-26,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2547,2015-12-20,2016-12-11,2016-12-18 00:00:00+00:00,2016-12-18,2017-03-05,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2548,2015-12-27,2016-12-18,2016-12-25 00:00:00+00:00,2016-12-25,2017-03-12,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2549,2016-01-03,2016-12-25,2017-01-01 00:00:00+00:00,2017-01-01,2017-03-19,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2550,2016-01-10,2017-01-01,2017-01-08 00:00:00+00:00,2017-01-08,2017-03-26,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2551,2016-01-17,2017-01-08,2017-01-15 00:00:00+00:00,2017-01-15,2017-04-02,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2552,2016-01-24,2017-01-15,2017-01-22 00:00:00+00:00,2017-01-22,2017-04-09,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2553,2016-01-31,2017-01-22,2017-01-29 00:00:00+00:00,2017-01-29,2017-04-16,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2554,2016-02-07,2017-01-29,2017-02-05 00:00:00+00:00,2017-02-05,2017-04-23,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2555,2016-02-14,2017-02-05,2017-02-12 00:00:00+00:00,2017-02-12,2017-04-30,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2556,2016-02-21,2017-02-12,2017-02-19 00:00:00+00:00,2017-02-19,2017-05-07,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2557,2016-02-28,2017-02-19,2017-02-26 00:00:00+00:00,2017-02-26,2017-05-14,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2558,2016-03-06,2017-02-26,2017-03-05 00:00:00+00:00,2017-03-05,2017-05-21,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2559,2016-03-13,2017-03-05,2017-03-12 00:00:00+00:00,2017-03-12,2017-05-28,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2560,2016-03-20,2017-03-12,2017-03-19 00:00:00+00:00,2017-03-19,2017-06-04,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2561,2016-03-27,2017-03-19,2017-03-26 00:00:00+00:00,2017-03-26,2017-06-11,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2562,2016-04-03,2017-03-26,2017-04-02 00:00:00+00:00,2017-04-02,2017-06-18,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2563,2016-04-10,2017-04-02,2017-04-09 00:00:00+00:00,2017-04-09,2017-06-25,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2564,2016-04-17,2017-04-09,2017-04-16 00:00:00+00:00,2017-04-16,2017-07-02,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2565,2016-04-24,2017-04-16,2017-04-23 00:00:00+00:00,2017-04-23,2017-07-09,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2566,2016-05-01,2017-04-23,2017-04-30 00:00:00+00:00,2017-04-30,2017-07-16,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2567,2016-05-08,2017-04-30,2017-05-07 00:00:00+00:00,2017-05-07,2017-07-23,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2568,2016-05-15,2017-05-07,2017-05-14 00:00:00+00:00,2017-05-14,2017-07-30,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2569,2016-05-22,2017-05-14,2017-05-21 00:00:00+00:00,2017-05-21,2017-08-06,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2570,2016-05-29,2017-05-21,2017-05-28 00:00:00+00:00,2017-05-28,2017-08-13,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2571,2016-06-05,2017-05-28,2017-06-04 00:00:00+00:00,2017-06-04,2017-08-20,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2572,2016-06-12,2017-06-04,2017-06-11 00:00:00+00:00,2017-06-11,2017-08-27,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2573,2016-06-19,2017-06-11,2017-06-18 00:00:00+00:00,2017-06-18,2017-09-03,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2574,2016-06-26,2017-06-18,2017-06-25 00:00:00+00:00,2017-06-25,2017-09-10,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2575,2016-07-03,2017-06-25,2017-07-02 00:00:00+00:00,2017-07-02,2017-09-17,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2576,2016-07-10,2017-07-02,2017-07-09 00:00:00+00:00,2017-07-09,2017-09-24,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2577,2016-07-17,2017-07-09,2017-07-16 00:00:00+00:00,2017-07-16,2017-10-01,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2578,2016-07-24,2017-07-16,2017-07-23 00:00:00+00:00,2017-07-23,2017-10-08,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2579,2016-07-31,2017-07-23,2017-07-30 00:00:00+00:00,2017-07-30,2017-10-15,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2580,2016-08-07,2017-07-30,2017-08-06 00:00:00+00:00,2017-08-06,2017-10-22,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2581,2016-08-14,2017-08-06,2017-08-13 00:00:00+00:00,2017-08-13,2017-10-29,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2582,2016-08-21,2017-08-13,2017-08-20 00:00:00+00:00,2017-08-20,2017-11-05,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2583,2016-08-28,2017-08-20,2017-08-27 00:00:00+00:00,2017-08-27,2017-11-12,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2584,2016-09-04,2017-08-27,2017-09-03 00:00:00+00:00,2017-09-03,2017-11-19,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2585,2016-09-11,2017-09-03,2017-09-10 00:00:00+00:00,2017-09-10,2017-11-26,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2586,2016-09-18,2017-09-10,2017-09-17 00:00:00+00:00,2017-09-17,2017-12-03,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2587,2016-09-25,2017-09-17,2017-09-24 00:00:00+00:00,2017-09-24,2017-12-10,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2588,2016-10-02,2017-09-24,2017-10-01 00:00:00+00:00,2017-10-01,2017-12-17,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2589,2016-10-09,2017-10-01,2017-10-08 00:00:00+00:00,2017-10-08,2017-12-24,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2590,2016-10-16,2017-10-08,2017-10-15 00:00:00+00:00,2017-10-15,2017-12-31,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2591,2016-10-23,2017-10-15,2017-10-22 00:00:00+00:00,2017-10-22,2018-01-07,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2592,2016-10-30,2017-10-22,2017-10-29 00:00:00+00:00,2017-10-29,2018-01-14,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2593,2016-11-06,2017-10-29,2017-11-05 00:00:00+00:00,2017-11-05,2018-01-21,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2594,2016-11-13,2017-11-05,2017-11-12 00:00:00+00:00,2017-11-12,2018-01-28,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2595,2016-11-20,2017-11-12,2017-11-19 00:00:00+00:00,2017-11-19,2018-02-04,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2596,2016-11-27,2017-11-19,2017-11-26 00:00:00+00:00,2017-11-26,2018-02-11,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2597,2016-12-04,2017-11-26,2017-12-03 00:00:00+00:00,2017-12-03,2018-02-18,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2598,2016-12-11,2017-12-03,2017-12-10 00:00:00+00:00,2017-12-10,2018-02-25,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2599,2016-12-18,2017-12-10,2017-12-17 00:00:00+00:00,2017-12-17,2018-03-04,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2600,2016-12-25,2017-12-17,2017-12-24 00:00:00+00:00,2017-12-24,2018-03-11,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2601,2017-01-01,2017-12-24,2017-12-31 00:00:00+00:00,2017-12-31,2018-03-18,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2602,2017-01-08,2017-12-31,2018-01-07 00:00:00+00:00,2018-01-07,2018-03-25,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2603,2017-01-15,2018-01-07,2018-01-14 00:00:00+00:00,2018-01-14,2018-04-01,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2604,2017-01-22,2018-01-14,2018-01-21 00:00:00+00:00,2018-01-21,2018-04-08,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2605,2017-01-29,2018-01-21,2018-01-28 00:00:00+00:00,2018-01-28,2018-04-15,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2606,2017-02-05,2018-01-28,2018-02-04 00:00:00+00:00,2018-02-04,2018-04-22,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2607,2017-02-12,2018-02-04,2018-02-11 00:00:00+00:00,2018-02-11,2018-04-29,demand-v2-provisional,provisional
KR,theme_parks_entertainment,train,2608,2017-02-19,2018-02-11,2018-02-18 00:00:00+00:00,2018-02-18,2018-05-06,demand-v2-provisional,provisional
